id_unidad;blanco_y_nulo;FA;Otros;PLN;PLP;PNR;PSD;PUSC;votos;habilitados
00-3-01-03-3520;5;43;32;114;68;29;71;53;415;575
00-3-01-03-3521;5;37;39;112;61;18;50;67;389;581
00-3-01-04-3522;5;27;23;132;55;26;55;53;376;563
00-3-01-04-3523;3;48;36;126;52;29;52;55;401;563
00-3-01-04-3524;4;49;38;129;48;31;47;52;398;563
00-3-01-04-3525;5;45;29;111;56;34;57;52;389;563
00-3-01-04-3526;8;43;35;154;50;24;49;36;399;563
00-3-01-04-3527;3;38;30;124;65;26;49;44;379;563
00-3-01-04-3528;3;29;28;130;74;25;62;64;415;563
00-3-01-04-3529;4;43;26;121;59;17;64;53;387;563
00-3-01-04-3530;3;42;25;113;54;33;57;57;384;563
00-3-01-04-3531;0;44;27;129;49;26;50;47;372;563
00-3-01-04-3532;2;32;26;118;71;28;61;59;397;563
00-3-01-04-3533;3;48;23;128;46;39;55;58;400;573
00-3-01-04-3534;5;29;19;139;21;24;33;29;299;501
00-3-01-04-3535;5;29;21;116;43;36;40;43;333;501
00-3-01-04-3536;8;38;19;138;53;17;32;28;333;501
00-3-01-04-3537;6;31;20;114;39;15;42;36;303;501
00-3-01-04-3538;6;22;27;136;47;21;51;38;348;503
00-3-01-04-3539;8;35;25;91;58;35;47;58;357;560
00-3-01-04-3540;3;35;36;92;60;40;32;48;346;560
00-3-01-04-3541;4;21;26;108;52;37;40;53;341;560
00-3-01-04-3542;2;21;18;103;63;40;52;46;345;560
00-3-01-04-3543;8;24;35;99;65;37;46;54;368;560
00-3-01-04-3544;7;34;23;87;73;43;49;56;372;565
00-3-01-04-3545;3;44;46;93;64;55;42;59;406;600
00-3-01-04-3546;6;34;25;137;45;54;64;58;423;600
00-3-01-04-3547;5;32;31;113;49;75;40;50;395;600
00-3-01-04-3548;5;45;39;112;63;51;47;67;429;600
00-3-01-04-3549;5;46;48;113;47;45;57;47;408;600
00-3-01-04-3550;12;35;24;126;59;43;51;65;415;600
00-3-01-04-3551;7;36;32;94;55;58;40;61;383;578
00-3-01-04-3552;4;36;34;112;77;53;51;52;419;577
00-3-01-04-3553;2;42;42;147;45;38;62;35;413;600
00-3-01-04-3554;3;28;25;120;55;26;75;55;387;600
00-3-01-04-3555;10;21;40;126;78;44;50;62;431;600
00-3-01-04-3556;4;34;34;114;64;24;74;49;397;577
00-3-01-04-3557;12;21;45;106;53;59;48;47;391;577
00-3-01-05-3558;10;36;39;116;57;37;73;61;429;589
00-3-01-05-3559;7;40;39;121;56;21;70;58;412;589
00-3-01-05-3560;4;34;28;138;67;25;72;59;427;589
00-3-01-05-3561;9;55;33;110;50;30;62;60;409;589
00-3-01-05-3562;6;47;33;107;64;30;75;55;417;589
00-3-01-05-3563;3;59;45;107;53;39;65;56;427;589
00-3-01-05-3564;3;24;34;137;53;39;66;70;426;589
00-3-01-05-3565;6;47;44;120;51;31;53;55;407;589
00-3-01-05-3566;5;54;33;118;85;21;61;53;430;589
00-3-01-05-3567;3;35;37;130;57;42;47;61;412;589
00-3-01-05-3568;7;51;38;125;83;36;57;56;453;589
00-3-01-05-3569;5;27;31;94;58;40;69;67;391;589
00-3-01-05-3570;10;39;36;121;52;28;67;55;408;589
00-3-01-05-3571;12;40;32;108;60;37;56;65;410;589
00-3-01-05-3572;9;37;40;126;68;23;52;61;416;598
00-3-01-05-3573;3;31;48;108;55;31;61;56;393;567
00-3-01-05-3574;7;40;29;104;66;29;56;68;399;567
00-3-01-05-3575;3;27;48;88;45;36;52;78;377;567
00-3-01-05-3576;10;31;36;113;68;26;45;72;401;567
00-3-01-05-3577;13;33;46;121;64;28;54;41;400;567
00-3-01-05-3578;13;35;55;77;64;36;50;69;399;569
00-3-01-05-3579;7;50;33;120;64;23;53;66;416;578
00-3-01-05-3580;7;53;19;109;83;38;69;52;430;578
00-3-01-05-3581;7;61;34;118;74;27;76;41;438;578
00-3-01-05-3582;3;56;27;119;59;45;71;43;423;578
00-3-01-05-3583;3;40;32;108;74;37;55;52;401;578
00-3-01-05-3584;4;62;28;100;74;27;77;53;425;578
00-3-01-05-3585;2;58;32;119;70;31;60;51;423;578
00-3-01-05-3586;5;58;33;118;84;30;62;51;441;578
00-3-01-05-3587;7;58;34;115;79;24;52;51;420;578
00-3-01-05-3588;0;57;25;125;76;26;69;60;438;578
00-3-01-05-3589;6;45;23;148;70;22;69;42;425;578
00-3-01-05-3590;6;57;24;118;78;18;60;59;420;578
00-3-01-05-3591;4;53;34;123;71;33;55;48;421;578
00-3-01-05-3592;6;46;19;112;79;22;69;58;411;590
00-3-01-05-3593;9;31;29;74;43;50;42;57;335;548
00-3-01-05-3594;9;31;31;66;43;41;43;62;326;548
00-3-01-05-3595;6;36;31;81;30;50;29;48;311;548
00-3-01-05-3596;6;22;39;89;35;52;31;58;332;548
00-3-01-05-3597;5;34;33;85;49;48;34;47;335;548
00-3-01-05-3598;7;33;29;90;48;34;44;51;336;548
00-3-01-05-3599;6;21;29;90;35;47;38;62;328;548
00-3-01-05-3600;9;26;35;74;25;50;32;55;306;548
00-3-01-05-3601;7;25;33;87;27;55;24;54;312;555
00-3-01-05-3602;5;23;30;82;30;42;42;47;301;484
00-3-01-05-3603;7;21;23;87;25;43;28;52;286;484
00-3-01-05-3604;7;18;26;83;28;42;39;52;295;484
00-3-01-06-3605;4;38;34;124;85;22;74;56;437;604
00-3-01-06-3606;3;36;31;114;76;26;75;85;446;604
00-3-01-06-3607;3;49;35;136;71;20;59;84;457;604
00-3-01-06-3608;5;35;39;143;66;17;65;56;426;604
00-3-01-06-3609;3;41;26;134;89;24;54;58;429;604
00-3-01-06-3610;3;40;38;137;50;30;75;86;459;604
00-3-01-06-3611;7;50;43;147;63;14;62;49;435;604
00-3-01-06-3612;0;47;38;119;68;17;79;44;412;604
00-3-01-06-3613;8;41;34;150;55;16;50;56;410;604
00-3-01-06-3614;4;47;24;134;66;36;62;86;459;604
00-3-01-06-3615;4;37;38;141;64;47;60;51;442;604
00-3-01-06-3616;3;47;39;135;63;33;83;56;459;604
00-3-01-06-3617;9;41;38;159;64;18;59;70;458;604
00-3-01-06-3618;7;37;21;161;69;30;55;64;444;604
00-3-01-06-3619;4;41;29;145;60;29;51;53;412;604
00-3-01-06-3620;9;37;17;149;76;19;60;65;432;604
00-3-01-06-3621;6;43;24;127;84;25;65;63;437;604
00-3-01-06-3623;6;50;24;134;68;17;93;57;449;604
00-3-01-06-3624;7;35;34;140;67;22;59;58;422;611
00-3-01-07-3625;8;24;44;118;13;19;27;96;349;524
00-3-01-07-3626;1;26;34;134;15;24;22;95;351;524
00-3-01-07-3627;5;30;28;117;24;24;32;98;358;526
00-3-01-07-3628;9;36;30;220;43;31;40;48;457;595
00-3-01-07-3629;5;32;22;216;27;25;27;29;383;546
00-3-01-07-3630;8;29;29;191;33;32;40;37;399;546
00-3-01-07-3631;5;50;25;174;21;22;50;30;377;547
00-3-01-07-3632;5;46;34;200;29;27;39;58;438;595
00-3-01-07-3633;11;31;24;200;24;28;27;74;419;595
00-3-01-07-3634;3;28;5;276;29;16;21;26;404;575
00-3-01-07-3635;14;38;26;231;20;28;14;28;399;576
00-3-01-07-3636;2;39;15;131;25;16;22;69;319;411
00-3-01-07-3637;6;49;11;156;23;7;24;66;342;412
00-3-01-07-3638;6;17;32;104;18;18;15;34;244;364
00-3-01-07-3639;4;16;13;79;16;25;29;33;215;364
00-3-01-07-3640;6;26;16;123;23;16;24;28;262;389
00-3-01-07-3641;2;27;19;119;32;21;23;31;274;390
00-3-01-07-3642;5;13;22;140;23;27;34;25;289;397
00-3-01-08-3643;4;37;38;164;40;15;67;65;430;600
00-3-01-08-3644;8;25;64;135;54;20;31;83;420;600
00-3-01-08-3645;9;31;64;139;36;9;63;98;449;600
00-3-01-08-3646;14;25;51;96;24;17;72;107;406;600
00-3-01-08-3647;7;29;57;130;38;15;44;84;404;600
00-3-01-08-3648;11;34;51;133;42;14;44;86;415;600
00-3-01-08-3649;7;30;38;106;30;14;66;88;379;581
00-3-01-08-3650;23;28;47;132;45;10;48;87;420;580
00-3-01-09-3651;3;50;32;118;77;25;59;61;425;585
00-3-01-09-3652;7;55;35;110;68;21;56;68;420;585
00-3-01-09-3653;4;52;38;105;85;24;69;55;432;585
00-3-01-09-3654;4;45;30;112;67;22;74;63;417;585
00-3-01-09-3655;5;39;26;122;79;31;49;56;407;585
00-3-01-09-3656;12;56;29;133;74;20;64;61;449;585
00-3-01-09-3657;3;47;36;105;74;23;68;64;420;585
00-3-01-09-3658;3;43;19;99;80;32;79;95;450;585
00-3-01-09-3659;5;40;36;118;90;21;56;74;440;591
00-3-01-09-3660;4;4;7;76;12;6;29;17;155;251
00-3-01-09-3661;7;46;23;125;48;21;66;43;379;547
00-3-01-09-3662;3;47;28;125;65;22;60;45;395;547
00-3-01-09-3663;2;53;25;99;80;28;56;61;404;547
00-3-01-09-3664;7;30;24;95;69;31;70;51;377;547
00-3-01-09-3665;1;51;26;96;50;31;97;53;405;547
00-3-01-09-3666;8;40;34;110;64;34;56;43;389;547
00-3-01-09-3667;2;41;36;99;71;31;70;64;414;549
00-3-01-10-3668;12;17;52;111;36;24;40;73;365;595
00-3-01-10-3669;5;36;47;131;40;7;64;60;390;595
00-3-01-10-3670;5;28;50;147;35;23;45;68;401;595
00-3-01-10-3671;7;14;62;124;43;14;42;67;373;597
00-3-01-10-3672;6;17;46;149;32;30;46;68;394;584
00-3-01-10-3673;7;19;51;162;36;25;50;71;421;584
00-3-01-11-3674;3;27;23;119;70;27;61;59;389;552
00-3-01-11-3675;5;43;20;119;57;23;70;50;387;552
00-3-01-11-3676;4;23;17;105;65;35;71;54;374;552
00-3-01-11-3677;10;27;19;131;49;21;62;39;358;552
00-3-01-11-3678;9;23;31;108;64;31;80;44;390;552
00-3-01-11-3679;3;22;38;105;71;44;57;42;382;552
00-3-01-11-3680;4;34;40;110;64;28;71;54;405;553
00-3-01-11-3681;7;17;20;89;28;34;22;47;264;512
00-3-01-11-3682;11;16;24;77;23;20;27;60;258;512
00-3-01-11-3683;8;17;25;104;21;14;22;56;267;514
00-3-01-11-3684;5;7;20;106;13;12;32;18;213;322
00-3-02-01-3685;3;54;25;101;48;34;50;45;360;591
00-3-02-01-3686;5;49;25;107;51;23;53;66;379;591
00-3-02-01-3687;1;62;34;124;42;27;69;58;417;591
00-3-02-01-3688;0;65;31;102;55;15;79;66;413;591
00-3-02-01-3689;5;40;33;116;55;29;60;58;396;591
00-3-02-01-3690;1;56;26;99;47;29;62;54;374;591
00-3-02-01-3692;4;53;31;100;72;17;89;45;411;591
00-3-02-01-3693;4;60;30;86;56;15;63;59;373;591
00-3-02-01-3694;2;66;45;103;58;27;61;52;414;591
00-3-02-01-3695;6;48;35;93;62;20;69;54;387;591
00-3-02-01-3696;6;65;23;90;65;21;55;43;368;591
00-3-02-01-3697;2;50;23;103;59;26;81;51;395;591
00-3-02-01-3698;5;63;32;101;50;25;94;48;418;591
00-3-02-01-3699;2;66;29;103;60;23;68;53;404;591
00-3-02-01-3700;3;68;26;120;45;23;58;60;403;591
00-3-02-01-3701;3;82;31;119;43;20;63;57;418;591
00-3-02-01-3702;2;51;43;93;53;16;66;55;379;591
00-3-02-01-3703;3;52;31;106;63;20;80;51;406;591
00-3-02-01-3704;2;50;37;122;46;19;71;54;401;591
00-3-02-01-3705;2;57;48;105;58;15;73;58;416;591
00-3-02-01-3706;1;50;30;102;57;22;83;48;393;591
00-3-02-01-3707;3;79;35;92;58;11;72;69;419;591
00-3-02-01-3708;7;52;26;72;50;26;61;62;356;591
00-3-02-01-3709;3;67;21;126;65;17;66;57;422;591
00-3-02-01-3710;5;49;29;111;51;18;65;63;391;591
00-3-02-01-3711;0;65;29;100;63;21;64;63;405;591
00-3-02-01-3712;2;51;35;102;51;30;67;58;396;618
00-3-02-01-3713;11;25;32;112;40;27;38;40;325;519
00-3-02-01-3714;1;30;26;91;52;48;45;40;333;519
00-3-02-01-3715;5;26;27;77;42;45;35;60;317;519
00-3-02-01-3716;7;28;35;100;34;36;32;56;328;519
00-3-02-01-3717;9;17;28;87;36;32;32;60;301;519
00-3-02-01-3718;5;14;28;82;36;27;28;30;250;443
00-3-02-01-3719;3;16;23;81;27;25;37;54;266;444
00-3-02-02-3720;6;61;28;103;22;51;32;57;360;529
00-3-02-02-3721;9;33;24;132;23;59;28;54;362;529
00-3-02-02-3722;4;29;18;119;21;68;38;57;354;531
00-3-02-02-3723;2;28;29;85;40;18;32;40;274;387
00-3-02-02-3724;12;26;27;83;24;29;30;31;262;388
00-3-02-02-3725;8;9;27;124;14;70;37;79;368;530
00-3-02-02-3726;6;19;19;50;15;22;26;37;194;320
00-3-02-02-3727;4;11;16;54;20;28;37;31;201;320
00-3-02-02-3728;5;10;18;92;22;23;32;31;233;361
00-3-02-02-3729;4;26;14;55;9;20;27;41;196;319
00-3-02-02-3730;2;26;18;67;16;13;14;43;199;319
00-3-02-03-3731;5;60;39;114;53;26;64;51;412;600
00-3-02-03-3732;3;53;49;89;42;24;66;69;395;600
00-3-02-03-3733;3;56;33;100;53;27;55;56;383;600
00-3-02-03-3734;1;46;32;120;51;23;64;58;395;600
00-3-02-03-3735;4;58;27;111;39;25;59;75;398;600
00-3-02-03-3736;8;45;32;95;37;31;57;78;383;600
00-3-02-03-3737;7;59;31;89;40;9;56;84;375;574
00-3-02-03-3738;2;51;38;87;36;22;66;69;371;573
00-3-02-03-3739;5;20;24;78;19;6;44;25;221;355
00-3-02-03-3740;10;29;29;50;19;12;37;44;230;355
00-3-02-03-3741;20;19;38;93;16;19;29;94;328;574
00-3-02-03-3742;10;27;34;116;24;25;31;94;361;574
00-3-02-03-3743;15;23;35;106;42;19;46;99;385;575
00-3-02-03-3744;2;11;16;34;6;8;8;56;141;209
00-3-02-03-3745;5;12;15;69;15;12;8;53;189;282
00-3-02-03-3746;1;7;9;10;4;14;6;41;92;144
00-3-02-04-3747;11;43;37;132;37;27;34;71;392;600
00-3-02-04-3748;5;62;41;135;56;23;32;76;430;600
00-3-02-04-3749;9;43;31;124;43;31;33;71;385;600
00-3-02-04-3750;9;49;43;110;35;31;34;88;399;600
00-3-02-04-3751;14;50;24;142;50;30;35;66;411;583
00-3-02-04-3752;8;49;37;113;45;28;37;89;406;582
00-3-02-04-3753;3;69;26;119;45;14;67;73;416;543
00-3-02-04-3754;6;16;20;40;9;13;20;37;161;249
00-3-02-04-3755;2;18;48;83;36;14;40;59;300;408
00-3-02-04-3756;2;1;3;21;7;4;3;6;47;80
00-3-02-05-3757;6;34;27;83;57;41;47;64;359;611
00-3-02-05-3758;2;31;35;88;33;53;56;63;361;611
00-3-02-05-3759;7;47;37;94;64;36;51;74;410;611
00-3-02-05-3760;6;32;33;76;49;59;48;69;372;611
00-3-02-05-3761;8;27;27;104;34;61;49;76;386;611
00-3-02-05-3762;7;52;40;85;44;54;58;57;397;611
00-3-02-05-3763;9;39;40;95;41;54;36;60;374;611
00-3-02-05-3764;16;35;44;82;45;43;46;53;364;611
00-3-02-05-3765;8;37;49;89;51;33;54;67;388;611
00-3-02-05-3766;7;40;37;87;40;46;42;64;363;611
00-3-02-05-3767;5;37;37;85;38;59;34;61;356;611
00-3-02-05-3768;7;42;34;96;38;49;58;51;375;611
00-3-02-05-3769;11;58;34;94;53;49;29;52;380;611
00-3-02-05-3770;3;36;38;87;47;52;52;70;385;611
00-3-02-05-3771;6;52;36;72;52;46;39;61;364;611
00-3-02-05-3772;6;27;41;80;62;56;50;48;370;611
00-3-02-05-3773;8;26;24;87;54;42;35;50;326;611
00-3-02-05-3774;6;48;34;85;58;57;48;79;415;611
00-3-02-05-3775;4;44;34;84;47;30;51;50;344;611
00-3-02-05-3776;5;32;36;94;41;47;40;59;354;615
00-3-03-01-3777;2;36;24;138;73;36;72;44;425;600
00-3-03-01-3778;1;33;30;135;78;44;62;41;424;600
00-3-03-01-3779;3;49;25;120;64;30;60;58;409;600
00-3-03-01-3780;3;25;24;121;89;45;77;49;433;600
00-3-03-01-3781;2;35;26;110;82;44;81;57;437;600
00-3-03-01-3782;1;39;24;145;81;31;63;44;428;600
00-3-03-01-3783;2;40;28;127;101;26;62;52;438;600
00-3-03-01-3784;5;41;30;132;93;39;52;42;434;600
00-3-03-01-3785;2;48;26;101;94;39;63;45;418;600
00-3-03-01-3786;3;38;32;107;74;50;73;43;420;600
00-3-03-01-3787;5;34;21;128;91;26;65;42;412;600
00-3-03-01-3788;4;42;32;113;104;37;65;50;447;600
00-3-03-01-3789;3;41;31;115;65;30;56;49;390;600
00-3-03-01-3790;2;35;32;141;65;32;65;41;413;600
00-3-03-01-3791;3;55;26;143;62;42;65;37;433;600
00-3-03-01-3792;4;38;30;136;84;23;75;55;445;600
00-3-03-01-3793;5;40;28;107;70;27;76;63;416;600
00-3-03-01-3794;4;43;21;115;73;36;66;46;404;600
00-3-03-01-3795;3;40;24;105;83;27;65;48;395;565
00-3-03-01-3796;0;33;25;115;80;39;49;56;397;565
00-3-03-02-3797;3;46;34;106;65;35;63;43;395;587
00-3-03-02-3798;7;55;22;106;61;36;61;50;398;587
00-3-03-02-3799;5;43;27;106;77;47;57;40;402;587
00-3-03-02-3800;4;46;34;100;75;46;60;39;404;587
00-3-03-02-3801;2;36;29;115;78;40;79;51;430;587
00-3-03-02-3802;2;39;32;97;74;36;50;44;374;587
00-3-03-02-3803;3;34;36;99;93;34;65;39;403;587
00-3-03-02-3804;3;40;36;97;75;33;45;46;375;587
00-3-03-02-3805;4;41;21;121;69;35;63;42;396;587
00-3-03-02-3806;2;30;36;101;73;33;73;62;410;587
00-3-03-02-3808;2;34;27;106;74;50;64;36;393;587
00-3-03-02-3809;4;39;33;96;78;51;58;40;399;587
00-3-03-02-3810;2;21;33;72;53;55;41;39;316;568
00-3-03-02-3812;2;27;28;77;56;54;50;52;346;568
00-3-03-02-3813;0;33;38;90;44;42;32;42;321;568
00-3-03-02-3814;4;24;29;72;52;48;43;46;318;568
00-3-03-02-3815;4;20;26;74;49;47;45;36;301;568
00-3-03-02-3816;2;19;32;100;30;49;32;35;299;568
00-3-03-02-3817;8;16;25;69;43;42;39;53;295;568
00-3-03-02-3818;4;11;29;78;58;58;35;54;327;568
00-3-03-02-3819;3;19;20;83;54;38;51;42;310;568
00-3-03-02-3820;1;14;27;89;53;44;47;52;327;571
00-3-03-02-3821;4;30;17;69;35;37;34;31;257;444
00-3-03-02-3822;2;15;14;81;40;50;27;20;249;444
00-3-03-02-3823;1;22;14;57;40;47;36;34;251;445
00-3-03-03-3825;3;42;19;142;101;19;61;27;414;538
00-3-03-03-3826;1;35;17;144;124;13;61;38;433;538
00-3-03-03-3827;0;53;18;141;107;19;46;26;410;538
00-3-03-03-3828;4;49;19;147;109;28;52;30;438;538
00-3-03-03-3829;2;35;15;148;103;22;47;36;408;538
00-3-03-03-3830;4;35;12;146;113;23;46;25;404;539
00-3-03-03-3831;1;53;22;118;78;47;65;23;407;544
00-3-03-03-3832;3;47;22;106;86;55;55;33;407;544
00-3-03-03-3833;2;38;22;107;77;54;63;28;391;544
00-3-03-03-3834;5;52;20;105;83;40;57;24;386;544
00-3-03-03-3835;7;53;20;113;93;26;45;36;393;544
00-3-03-03-3836;1;37;15;116;93;27;57;36;382;544
00-3-03-03-3837;2;41;26;97;110;49;59;30;414;544
00-3-03-03-3838;5;47;22;114;91;32;64;24;399;547
00-3-03-04-3839;7;55;29;118;80;29;75;30;423;587
00-3-03-04-3840;3;47;24;107;92;44;60;45;422;587
00-3-03-04-3841;6;33;26;109;103;38;63;40;418;587
00-3-03-04-3842;5;48;30;118;84;32;58;35;410;587
00-3-03-04-3844;5;40;30;136;73;27;69;33;413;587
00-3-03-04-3845;4;45;24;122;89;26;62;36;408;587
00-3-03-04-3846;0;41;32;122;84;32;80;36;427;587
00-3-03-04-3847;5;46;38;124;66;31;79;51;440;595
00-3-03-04-3848;10;22;39;160;27;44;37;38;377;596
00-3-03-04-3849;4;18;30;140;32;51;33;61;369;597
00-3-03-04-3850;4;13;36;72;31;79;52;44;331;594
00-3-03-04-3851;4;21;22;67;56;73;41;44;328;594
00-3-03-04-3852;2;23;33;87;36;62;35;62;340;594
00-3-03-04-3853;2;12;31;87;33;61;43;53;322;594
00-3-03-04-3854;3;32;30;80;73;49;50;39;356;519
00-3-03-04-3855;5;25;36;87;74;36;68;37;368;519
00-3-03-05-3856;3;39;25;148;68;42;64;30;419;607
00-3-03-05-3857;7;46;31;110;94;48;58;36;430;607
00-3-03-05-3858;3;40;29;103;89;57;56;60;437;607
00-3-03-05-3859;1;49;31;126;93;44;50;41;435;607
00-3-03-05-3860;3;35;24;117;81;38;77;42;417;607
00-3-03-05-3861;4;44;29;124;78;38;84;39;440;607
00-3-03-05-3862;2;39;34;91;101;41;64;39;411;607
00-3-03-05-3863;5;35;25;94;83;36;61;60;399;607
00-3-03-05-3864;3;49;18;114;104;46;47;45;426;607
00-3-03-05-3865;2;41;25;99;99;59;56;34;415;607
00-3-03-05-3866;1;39;23;127;89;39;75;27;420;607
00-3-03-05-3867;1;35;25;115;90;38;56;56;416;607
00-3-03-05-3868;2;32;25;133;87;36;61;39;415;607
00-3-03-05-3869;4;40;21;122;98;35;65;38;423;607
00-3-03-05-3870;6;45;21;113;73;49;57;57;421;607
00-3-03-05-3871;3;47;31;100;99;31;65;40;416;607
00-3-03-05-3872;4;42;22;115;92;44;69;38;426;616
00-3-03-05-3873;1;26;24;54;32;36;47;45;265;395
00-3-03-05-3874;5;23;16;65;48;34;34;41;266;396
00-3-03-05-3875;1;15;30;72;41;44;32;33;268;506
00-3-03-05-3876;4;33;19;60;48;46;40;45;295;506
00-3-03-05-3877;5;31;31;67;42;41;32;37;286;506
00-3-03-05-3878;4;29;28;61;38;47;35;44;286;508
00-3-03-05-3879;8;30;30;104;73;62;34;36;377;563
00-3-03-06-3880;2;24;27;85;63;27;40;53;321;539
00-3-03-06-3881;6;18;26;84;66;34;40;77;351;539
00-3-03-06-3882;5;35;32;95;48;23;36;66;340;539
00-3-03-06-3883;8;31;27;84;51;42;41;65;349;539
00-3-03-06-3884;1;35;36;89;52;36;33;69;351;539
00-3-03-06-3885;2;37;31;80;43;37;58;68;356;544
00-3-03-06-3886;9;27;34;74;57;65;46;49;361;565
00-3-03-06-3887;1;29;29;74;43;65;41;52;334;565
00-3-03-06-3888;8;17;32;83;42;55;45;55;337;565
00-3-03-06-3889;8;15;33;91;40;59;38;63;347;565
00-3-03-06-3890;7;20;37;81;38;55;41;52;331;565
00-3-03-07-3891;1;48;27;100;98;40;61;29;404;600
00-3-03-07-3892;0;44;19;112;92;41;60;29;397;600
00-3-03-07-3893;1;54;31;107;103;35;46;31;408;600
00-3-03-07-3894;5;49;31;102;90;40;59;28;404;600
00-3-03-07-3895;2;46;44;94;80;33;62;34;395;584
00-3-03-07-3896;2;44;26;87;78;34;81;41;393;583
00-3-03-08-3897;4;26;34;86;22;84;25;42;323;600
00-3-03-08-3898;3;24;27;115;41;53;37;38;338;600
00-3-03-08-3899;7;29;29;94;32;64;32;31;318;600
00-3-03-08-3900;5;17;28;82;30;62;28;30;282;562
00-3-03-08-3901;6;25;24;94;31;72;25;36;313;561
00-3-03-08-3902;6;18;27;67;25;79;19;37;278;515
00-3-03-08-3903;2;31;23;58;34;65;31;40;284;515
00-3-03-08-3904;6;14;21;49;26;84;22;33;255;515
00-3-03-08-3905;2;15;30;51;28;87;17;40;270;515
00-3-03-08-3906;4;16;25;57;27;76;18;40;263;515
00-3-03-08-3907;6;19;18;65;32;83;19;24;266;516
00-3-04-01-3908;11;67;36;92;12;26;57;78;379;600
00-3-04-01-3909;14;67;24;131;40;17;42;65;400;600
00-3-04-01-3910;9;59;35;127;37;12;42;55;376;600
00-3-04-01-3911;8;51;33;122;30;19;44;60;367;558
00-3-04-01-3912;6;53;34;112;27;19;58;68;377;558
00-3-04-01-3913;8;39;39;79;16;33;51;43;308;469
00-3-04-01-3914;11;47;50;70;27;28;47;45;325;469
00-3-04-01-3915;5;40;53;68;30;22;41;46;305;471
00-3-04-01-3916;3;1;4;10;4;1;1;8;32;54
00-3-04-01-3917;6;38;26;87;19;60;49;53;338;584
00-3-04-01-3918;5;22;32;53;12;11;22;18;175;326
00-3-04-01-3919;2;37;40;102;39;32;39;42;333;471
00-3-04-02-3920;3;43;25;62;25;52;37;59;306;494
00-3-04-02-3921;5;24;24;97;10;30;37;74;301;494
00-3-04-02-3922;7;28;21;76;17;49;32;54;284;494
00-3-04-02-3923;5;30;25;94;23;48;51;59;335;494
00-3-04-02-3924;6;48;30;69;19;29;40;56;297;494
00-3-04-02-3925;8;17;25;62;10;46;19;42;229;381
00-3-04-02-3926;10;9;24;58;6;49;20;33;209;382
00-3-04-02-3927;7;17;37;58;7;42;18;52;238;372
00-3-04-02-3928;8;25;28;54;6;52;30;27;230;372
00-3-04-03-3929;2;26;21;126;18;41;31;64;329;537
00-3-04-03-3930;4;35;21;101;30;22;32;57;302;537
00-3-04-03-3931;8;40;30;93;18;28;41;53;311;537
00-3-04-03-3932;2;42;24;118;24;35;47;67;359;540
00-3-04-03-3933;1;1;6;34;0;53;5;16;116;208
00-3-04-03-3934;9;17;18;126;19;18;20;22;249;342
00-3-04-03-3935;5;24;21;106;25;14;34;26;255;343
00-3-05-01-3936;5;64;37;96;44;26;57;55;384;552
00-3-05-01-3937;5;78;32;94;40;26;58;55;388;552
00-3-05-01-3938;4;55;17;94;39;37;72;59;377;552
00-3-05-01-3939;2;57;34;84;40;37;60;50;364;552
00-3-05-01-3940;4;51;23;123;35;30;56;52;374;552
00-3-05-01-3941;1;58;23;98;60;27;61;51;379;552
00-3-05-01-3942;1;58;29;100;55;15;61;57;376;552
00-3-05-01-3943;3;64;32;102;43;34;39;57;374;552
00-3-05-01-3944;4;64;33;97;42;23;51;63;377;555
00-3-05-01-3945;4;55;30;97;44;33;49;55;367;550
00-3-05-01-3946;6;41;26;85;50;43;48;58;357;550
00-3-05-01-3947;9;55;43;84;32;20;50;62;355;550
00-3-05-01-3948;6;30;22;137;29;26;33;58;341;507
00-3-05-01-3949;11;34;18;83;34;31;31;65;307;507
00-3-05-01-3950;7;34;22;68;21;30;31;49;262;463
00-3-05-01-3951;10;35;25;74;28;30;37;45;284;463
00-3-05-01-3952;3;48;33;119;34;25;68;85;415;603
00-3-05-01-3953;0;53;31;101;36;38;58;85;402;603
00-3-05-01-3954;4;58;27;87;45;41;63;59;384;603
00-3-05-01-3955;6;50;33;132;45;34;49;60;409;603
00-3-05-01-3956;3;73;35;100;50;38;57;62;418;603
00-3-05-01-3957;6;54;29;115;47;27;61;82;421;603
00-3-05-01-3958;4;51;29;160;44;23;54;49;414;603
00-3-05-01-3959;2;47;29;118;54;23;60;60;393;609
00-3-05-01-3960;0;7;10;50;5;9;14;28;123;234
00-3-05-01-3961;4;29;23;70;15;34;28;51;254;408
00-3-05-01-3962;4;26;22;80;17;27;34;45;255;409
00-3-05-01-3963;4;6;6;29;4;10;4;20;83;156
00-3-05-01-3964;7;37;22;73;33;20;59;68;319;456
00-3-05-01-3965;6;55;16;86;32;22;55;56;328;456
00-3-05-01-3966;3;20;27;49;10;51;15;35;210;387
00-3-05-01-3967;10;12;21;34;8;67;22;18;192;387
00-3-05-01-3968;7;33;34;100;33;50;29;87;373;555
00-3-05-01-3969;6;51;29;71;31;37;41;81;347;555
00-3-05-01-3970;2;46;35;76;29;47;44;65;344;555
00-3-05-01-3971;5;61;30;69;29;54;38;86;372;555
00-3-05-01-3972;7;51;25;97;26;34;36;70;346;555
00-3-05-01-3973;8;39;37;82;18;48;44;72;348;559
00-3-05-01-3975;8;43;15;109;40;27;48;52;342;511
